OrderID,Date,Category,Region,Channel,UnitsSold,UnitPrice,Discount,Revenue
132922,2024-12-20,Electronics,Central,In-Store,1,339.32,0.0,339.32
132923,2024-12-20,Electronics,West,Online,4,290.86,0.0,1163.44
132924,2024-12-20,Home & Garden,East,Online,1,65.77,0.0,65.77
132925,2024-12-20,Sports & Outdoors,South,Online,1,66.8,0.2,53.44
132926,2024-12-20,Beauty & Health,Central,In-Store,1,32.0,0.15,27.2
132928,2024-12-20,Clothing,East,Online,1,39.46,0.15,33.54
132929,2024-12-20,Home & Garden,East,In-Store,1,79.57,0.0,79.57
132930,2024-12-20,Electronics,South,In-Store,2,172.58,0.0,345.16
132918,2024-12-20,Electronics,East,Online,1,240.01,0.15,204.01
132932,2024-12-20,Clothing,West,Online,4,49.32,0.15,167.69
132931,2024-12-20,Electronics,North,In-Store,1,247.47,0.0,247.47
132944,2024-12-20,Clothing,West,In-Store,1,47.88,0.0,47.88
132945,2024-12-20,Beauty & Health,East,In-Store,1,36.89,0.0,36.89
132942,2024-12-20,Sports & Outdoors,East,Online,2,46.72,0.0,93.44
132941,2024-12-20,Home & Garden,North,Online,1,91.66,0.0,91.66
132940,2024-12-20,Clothing,North,Online,3,62.06,0.0,186.18
132943,2024-12-20,Books & Media,Central,Online,1,21.01,0.0,21.01
132938,2024-12-20,Home & Garden,North,Online,1,72.73,0.25,54.55
132937,2024-12-20,Home & Garden,Central,In-Store,1,102.78,0.0,102.78
132936,2024-12-20,Home & Garden,North,Online,1,97.52,0.0,97.52
132935,2024-12-20,Sports & Outdoors,North,Online,1,77.09,0.25,57.82
132934,2024-12-20,Home & Garden,West,Online,1,92.3,0.2,73.84
132939,2024-12-20,Books & Media,Central,Online,2,23.74,0.0,47.48
132933,2024-12-20,Sports & Outdoors,West,Online,2,77.91,0.0,155.82
133045,2024-12-21,Clothing,South,Online,1,62.95,0.0,62.95
133046,2024-12-21,Sports & Outdoors,North,Online,1,80.03,0.25,60.02
133047,2024-12-21,Clothing,South,In-Store,1,45.04,0.0,45.04
133048,2024-12-21,Clothing,North,Online,1,31.73,0.0,31.73
133051,2024-12-21,Electronics,South,Online,1,164.64,0.0,164.64
133050,2024-12-21,Electronics,East,In-Store,3,253.64,0.0,760.92
133052,2024-12-21,Electronics,West,In-Store,1,297.25,0.0,297.25
133053,2024-12-21,Sports & Outdoors,South,In-Store,1,51.31,0.15,43.61
133054,2024-12-21,Sports & Outdoors,Central,In-Store,1,78.7,0.2,62.96
133049,2024-12-21,Beauty & Health,West,In-Store,1,29.83,0.0,29.83
133044,2024-12-21,Electronics,North,In-Store,1,267.74,0.0,267.74
133038,2024-12-21,Sports & Outdoors,East,In-Store,1,52.56,0.0,52.56
133042,2024-12-21,Home & Garden,South,Online,1,78.53,0.0,78.53
133041,2024-12-21,Electronics,Central,Online,1,226.32,0.0,226.32
133040,2024-12-21,Electronics,East,In-Store,2,223.82,0.1,402.88
133039,2024-12-21,Sports & Outdoors,North,Online,1,72.57,0.0,72.57
133037,2024-12-21,Sports & Outdoors,West,Online,1,51.37,0.0,51.37
133082,2024-12-21,Clothing,West,In-Store,2,46.22,0.25,69.33
133036,2024-12-21,Clothing,Central,Online,1,33.86,0.0,33.86
133035,2024-12-21,Sports & Outdoors,East,Online,2,67.78,0.0,135.56
133034,2024-12-21,Beauty & Health,Central,In-Store,1,30.57,0.2,24.46
133055,2024-12-21,Beauty & Health,Central,Online,2,35.89,0.0,71.78
133043,2024-12-21,Books & Media,West,In-Store,1,13.66,0.0,13.66
133056,2024-12-21,Sports & Outdoors,South,In-Store,1,68.88,0.0,68.88
133072,2024-12-21,Electronics,North,Online,1,237.88,0.2,190.3
133058,2024-12-21,Home & Garden,Central,In-Store,4,81.2,0.0,324.8
133033,2024-12-21,Beauty & Health,North,Online,1,37.89,0.1,34.1
133081,2024-12-21,Electronics,South,Online,1,305.64,0.25,229.23
133080,2024-12-21,Electronics,North,In-Store,2,245.41,0.0,490.82
133079,2024-12-21,Beauty & Health,East,In-Store,1,35.37,0.0,35.37
133078,2024-12-21,Home & Garden,Central,Online,3,96.16,0.15,245.21
133077,2024-12-21,Clothing,West,Online,4,42.98,0.15,146.13
133076,2024-12-21,Home & Garden,North,Online,2,96.65,0.1,173.97
133075,2024-12-21,Clothing,West,Online,2,32.81,0.0,65.62
133074,2024-12-21,Books & Media,North,Online,1,13.04,0.0,13.04
133073,2024-12-21,Beauty & Health,West,Online,1,28.83,0.05,27.39
133071,2024-12-21,Home & Garden,Central,Online,2,57.72,0.1,103.9
133070,2024-12-21,Home & Garden,South,Online,1,90.78,0.2,72.62
133069,2024-12-21,Clothing,West,Online,1,39.02,0.1,35.12
133068,2024-12-21,Sports & Outdoors,Central,In-Store,2,59.05,0.2,94.48
133067,2024-12-21,Home & Garden,East,In-Store,1,103.45,0.1,93.1
133066,2024-12-21,Sports & Outdoors,South,In-Store,1,64.92,0.1,58.43
133065,2024-12-21,Books & Media,Central,Online,1,16.12,0.15,13.7
133064,2024-12-21,Sports & Outdoors,Central,In-Store,1,51.33,0.0,51.33
133063,2024-12-21,Sports & Outdoors,East,Online,1,57.49,0.0,57.49
133062,2024-12-21,Clothing,North,Online,2,50.32,0.0,100.64
133061,2024-12-21,Clothing,Central,Online,1,54.1,0.0,54.1
133060,2024-12-21,Clothing,South,In-Store,1,27.79,0.1,25.01
133059,2024-12-21,Electronics,North,Online,1,246.17,0.0,246.17
133057,2024-12-21,Books & Media,East,Online,1,17.89,0.2,14.31
133032,2024-12-21,Beauty & Health,South,In-Store,1,28.92,0.25,21.69
133025,2024-12-21,Home & Garden,East,Online,1,93.11,0.15,79.14
133030,2024-12-21,Books & Media,West,Online,1,20.69,0.1,18.62
133001,2024-12-21,Electronics,North,Online,1,291.31,0.0,291.31
133000,2024-12-21,Clothing,South,In-Store,1,54.85,0.1,49.36
132999,2024-12-21,Clothing,Central,Online,1,47.5,0.0,47.5
132998,2024-12-21,Sports & Outdoors,Central,In-Store,1,44.6,0.0,44.6
132997,2024-12-21,Books & Media,East,In-Store,4,19.11,0.0,76.44
132996,2024-12-21,Home & Garden,East,In-Store,1,68.82,0.15,58.5
132995,2024-12-21,Home & Garden,South,Online,1,81.42,0.0,81.42
132994,2024-12-21,Clothing,East,Online,1,55.67,0.0,55.67
132993,2024-12-21,Books & Media,North,Online,4,23.83,0.0,95.32
132992,2024-12-21,Beauty & Health,Central,Online,1,35.9,0.0,35.9
133002,2024-12-21,Electronics,North,In-Store,1,253.18,0.0,253.18
132991,2024-12-21,Clothing,South,In-Store,1,75.8,0.0,75.8
132989,2024-12-21,Home & Garden,West,Online,1,75.14,0.25,56.36
132988,2024-12-21,Clothing,North,In-Store,1,39.21,0.0,39.21
132987,2024-12-21,Electronics,West,In-Store,5,169.75,0.0,848.75
132986,2024-12-21,Home & Garden,East,Online,1,89.69,0.0,89.69
132985,2024-12-21,Clothing,Central,In-Store,1,37.29,0.0,37.29
132984,2024-12-21,Books & Media,South,Online,1,20.02,0.0,20.02
132983,2024-12-21,Beauty & Health,East,In-Store,1,47.13,0.0,47.13
132981,2024-12-21,Electronics,West,In-Store,1,253.18,0.15,215.2
132980,2024-12-21,Home & Garden,West,In-Store,2,87.94,0.0,175.88
133031,2024-12-21,Home & Garden,West,In-Store,2,99.88,0.0,199.76
132990,2024-12-21,Home & Garden,South,Online,1,83.83,0.0,83.83
133003,2024-12-21,Sports & Outdoors,North,Online,1,64.95,0.2,51.96
132982,2024-12-21,Sports & Outdoors,Central,In-Store,3,52.78,0.0,158.34
133005,2024-12-21,Books & Media,West,Online,2,17.64,0.0,35.28
133004,2024-12-21,Books & Media,East,Online,1,14.52,0.25,10.89
133029,2024-12-21,Beauty & Health,Central,Online,1,39.48,0.15,33.56
133028,2024-12-21,Clothing,South,Online,1,45.63,0.0,45.63
133026,2024-12-21,Electronics,East,Online,1,290.88,0.1,261.79
133024,2024-12-21,Sports & Outdoors,West,Online,2,59.38,0.0,118.76
133023,2024-12-21,Clothing,South,Online,1,66.36,0.1,59.72
133022,2024-12-21,Electronics,Central,Online,1,314.0,0.0,314.0
133021,2024-12-21,Books & Media,Central,Online,1,20.44,0.0,20.44
133020,2024-12-21,Electronics,North,Online,1,149.48,0.0,149.48
133019,2024-12-21,Clothing,West,Online,1,43.4,0.05,41.23
133018,2024-12-21,Clothing,West,Online,4,33.48,0.0,133.92
133027,2024-12-21,Clothing,West,Online,2,40.38,0.15,68.65
133016,2024-12-21,Clothing,Central,In-Store,1,26.96,0.0,26.96
133017,2024-12-21,Sports & Outdoors,East,In-Store,1,63.25,0.0,63.25
133007,2024-12-21,Beauty & Health,North,Online,1,31.68,0.0,31.68
133009,2024-12-21,Books & Media,South,In-Store,1,16.77,0.15,14.25
133010,2024-12-21,Electronics,North,In-Store,1,149.77,0.0,149.77
133008,2024-12-21,Home & Garden,North,Online,1,100.71,0.0,100.71
133012,2024-12-21,Books & Media,West,Online,1,25.57,0.15,21.73
133013,2024-12-21,Home & Garden,Central,Online,2,72.85,0.0,145.7
133014,2024-12-21,Sports & Outdoors,East,Online,2,51.79,0.2,82.86
133015,2024-12-21,Beauty & Health,West,Online,1,20.06,0.1,18.05
133011,2024-12-21,Clothing,East,Online,1,54.43,0.0,54.43
133006,2024-12-21,Electronics,South,Online,1,188.25,0.15,160.01
133148,2024-12-22,Clothing,North,Online,1,27.01,0.0,27.01
133147,2024-12-22,Sports & Outdoors,West,In-Store,1,53.54,0.2,42.83
133140,2024-12-22,Clothing,Central,Online,1,45.81,0.0,45.81
133146,2024-12-22,Sports & Outdoors,Central,Online,1,50.95,0.1,45.86
133145,2024-12-22,Beauty & Health,South,Online,1,36.43,0.0,36.43
133144,2024-12-22,Beauty & Health,East,In-Store,1,35.65,0.2,28.52
133143,2024-12-22,Beauty & Health,West,Online,1,27.96,0.1,25.16
133142,2024-12-22,Electronics,East,In-Store,1,260.94,0.0,260.94
133141,2024-12-22,Clothing,Central,Online,1,41.38,0.2,33.1
133135,2024-12-22,Home & Garden,South,Online,1,102.24,0.05,97.13
133138,2024-12-22,Electronics,South,Online,1,251.29,0.0,251.29
133137,2024-12-22,Books & Media,East,Online,1,24.85,0.25,18.64
133136,2024-12-22,Books & Media,South,Online,1,20.14,0.0,20.14
133134,2024-12-22,Clothing,East,Online,1,52.8,0.0,52.8
133133,2024-12-22,Clothing,South,Online,1,35.11,0.0,35.11
133132,2024-12-22,Beauty & Health,North,In-Store,1,37.12,0.25,27.84
133131,2024-12-22,Clothing,Central,Online,1,49.44,0.2,39.55
133149,2024-12-22,Clothing,Central,In-Store,2,35.75,0.0,71.5
133130,2024-12-22,Beauty & Health,North,Online,2,39.76,0.2,63.62
133139,2024-12-22,Home & Garden,North,In-Store,1,84.47,0.0,84.47
133150,2024-12-22,Electronics,East,Online,1,350.53,0.2,280.42
133163,2024-12-22,Clothing,Central,In-Store,4,40.07,0.0,160.28
133152,2024-12-22,Electronics,West,Online,1,202.05,0.0,202.05
133129,2024-12-22,Home & Garden,East,In-Store,1,79.6,0.15,67.66
133172,2024-12-22,Beauty & Health,Central,In-Store,1,25.95,0.25,19.46
133171,2024-12-22,Sports & Outdoors,North,Online,1,70.97,0.25,53.23
133170,2024-12-22,Clothing,East,Online,1,36.43,0.0,36.43
133169,2024-12-22,Books & Media,West,Online,1,13.05,0.0,13.05
133168,2024-12-22,Electronics,South,In-Store,1,201.53,0.0,201.53
133167,2024-12-22,Books & Media,West,Online,1,16.13,0.0,16.13
133166,2024-12-22,Home & Garden,North,Online,1,89.61,0.0,89.61
133165,2024-12-22,Home & Garden,South,Online,1,57.16,0.0,57.16
133151,2024-12-22,Beauty & Health,Central,Online,1,46.27,0.15,39.33
133164,2024-12-22,Clothing,Central,In-Store,1,48.12,0.25,36.09
133161,2024-12-22,Home & Garden,North,Online,1,53.51,0.05,50.83
133160,2024-12-22,Beauty & Health,East,Online,1,37.01,0.2,29.61
133159,2024-12-22,Beauty & Health,East,Online,2,32.99,0.0,65.98
133158,2024-12-22,Home & Garden,West,In-Store,2,59.47,0.0,118.94
133157,2024-12-22,Beauty & Health,North,In-Store,1,33.92,0.25,25.44
133156,2024-12-22,Electronics,North,In-Store,1,217.83,0.0,217.83
133155,2024-12-22,Electronics,Central,In-Store,1,300.4,0.0,300.4
133154,2024-12-22,Clothing,Central,Online,1,63.28,0.25,47.46
133153,2024-12-22,Home & Garden,West,In-Store,1,67.3,0.2,53.84
133162,2024-12-22,Electronics,South,Online,1,315.34,0.0,315.34
133128,2024-12-22,Home & Garden,Central,Online,2,82.55,0.2,132.08
133119,2024-12-22,Clothing,West,Online,2,47.13,0.0,94.26
133126,2024-12-22,Books & Media,South,Online,1,22.84,0.1,20.56
133101,2024-12-22,Sports & Outdoors,North,Online,2,55.03,0.0,110.06
133100,2024-12-22,Books & Media,East,Online,1,17.18,0.2,13.74
133099,2024-12-22,Beauty & Health,East,Online,2,37.88,0.2,60.61
133098,2024-12-22,Sports & Outdoors,East,In-Store,1,80.72,0.15,68.61
133097,2024-12-22,Beauty & Health,East,In-Store,1,34.52,0.0,34.52
133096,2024-12-22,Clothing,North,Online,1,48.99,0.0,48.99
133095,2024-12-22,Books & Media,West,Online,1,19.99,0.0,19.99
133094,2024-12-22,Electronics,North,In-Store,1,116.71,0.0,116.71
133093,2024-12-22,Sports & Outdoors,West,Online,4,48.87,0.15,166.16
133092,2024-12-22,Electronics,East,In-Store,2,240.34,0.0,480.68
133091,2024-12-22,Beauty & Health,South,In-Store,2,26.67,0.0,53.34
133090,2024-12-22,Clothing,East,Online,1,40.65,0.2,32.52
133089,2024-12-22,Beauty & Health,West,Online,1,34.58,0.2,27.66
133088,2024-12-22,Sports & Outdoors,East,In-Store,3,74.23,0.1,200.42
133127,2024-12-22,Home & Garden,West,Online,1,80.31,0.2,64.25
133086,2024-12-22,Clothing,East,Online,1,37.51,0.0,37.51
133085,2024-12-22,Home & Garden,East,In-Store,2,108.08,0.1,194.54
133084,2024-12-22,Sports & Outdoors,North,Online,1,61.9,0.2,49.52
133083,2024-12-22,Beauty & Health,North,In-Store,1,35.18,0.2,28.14
133102,2024-12-22,Electronics,Central,Online,1,207.38,0.05,197.01
133103,2024-12-22,Home & Garden,Central,Online,3,120.22,0.05,342.63
133087,2024-12-22,Beauty & Health,West,In-Store,1,44.46,0.0,44.46
133105,2024-12-22,Sports & Outdoors,North,Online,1,69.6,0.0,69.6
133104,2024-12-22,Sports & Outdoors,West,Online,3,70.26,0.0,210.78
133125,2024-12-22,Electronics,North,Online,1,314.58,0.25,235.94
133124,2024-12-22,Beauty & Health,West,Online,1,42.63,0.0,42.63
133122,2024-12-22,Clothing,North,Online,1,52.12,0.0,52.12
133121,2024-12-22,Books & Media,West,In-Store,1,20.57,0.0,20.57
133120,2024-12-22,Sports & Outdoors,West,Online,1,73.24,0.0,73.24
133118,2024-12-22,Clothing,South,Online,1,39.18,0.25,29.38
133117,2024-12-22,Beauty & Health,East,In-Store,5,37.31,0.05,177.22
133116,2024-12-22,Books & Media,North,In-Store,1,26.72,0.0,26.72
133123,2024-12-22,Beauty & Health,West,Online,1,34.31,0.0,34.31
133114,2024-12-22,Beauty & Health,North,Online,1,17.98,0.0,17.98
133115,2024-12-22,Clothing,West,In-Store,1,45.2,0.25,33.9
133107,2024-12-22,Books & Media,North,Online,1,15.76,0.0,15.76
133109,2024-12-22,Beauty & Health,West,In-Store,3,33.74,0.0,101.22
133110,2024-12-22,Clothing,East,Online,1,24.49,0.0,24.49
133108,2024-12-22,Books & Media,West,Online,1,15.92,0.0,15.92
133112,2024-12-22,Clothing,North,In-Store,1,50.58,0.0,50.58
133113,2024-12-22,Sports & Outdoors,East,In-Store,1,53.32,0.15,45.32
133111,2024-12-22,Home & Garden,North,In-Store,1,97.62,0.0,97.62
133106,2024-12-22,Books & Media,East,Online,1,21.46,0.0,21.46
133224,2024-12-23,Clothing,North,In-Store,2,56.6,0.0,113.2
133223,2024-12-23,Electronics,Central,Online,1,276.75,0.05,262.91
133218,2024-12-23,Electronics,West,In-Store,2,347.54,0.1,625.57
133222,2024-12-23,Electronics,North,In-Store,1,193.08,0.0,193.08
133221,2024-12-23,Clothing,South,In-Store,1,52.53,0.15,44.65
133220,2024-12-23,Clothing,South,In-Store,2,27.86,0.1,50.15
133219,2024-12-23,Books & Media,South,In-Store,4,26.73,0.0,106.92
133214,2024-12-23,Books & Media,Central,In-Store,1,24.59,0.2,19.67
133216,2024-12-23,Home & Garden,South,Online,1,74.78,0.0,74.78
133215,2024-12-23,Sports & Outdoors,East,Online,2,48.71,0.0,97.42
133213,2024-12-23,Electronics,North,In-Store,1,223.84,0.2,179.07
133212,2024-12-23,Electronics,Central,In-Store,1,205.82,0.0,205.82
133225,2024-12-23,Sports & Outdoors,West,Online,1,61.29,0.0,61.29
133211,2024-12-23,Clothing,West,In-Store,1,44.96,0.1,40.46
133217,2024-12-23,Clothing,North,In-Store,1,38.54,0.1,34.69
133226,2024-12-23,Sports & Outdoors,East,In-Store,1,72.9,0.2,58.32
133237,2024-12-23,Electronics,West,Online,1,241.46,0.0,241.46
133228,2024-12-23,Clothing,West,In-Store,1,51.09,0.0,51.09
133210,2024-12-23,Electronics,North,Online,1,232.21,0.1,208.99
133243,2024-12-23,Electronics,Central,Online,1,264.31,0.0,264.31
133242,2024-12-23,Home & Garden,East,Online,1,60.41,0.15,51.35
133241,2024-12-23,Beauty & Health,South,Online,2,42.25,0.0,84.5
133240,2024-12-23,Beauty & Health,South,Online,1,38.36,0.1,34.52
133239,2024-12-23,Clothing,West,In-Store,1,53.17,0.0,53.17
133238,2024-12-23,Sports & Outdoors,South,Online,1,46.59,0.2,37.27
133236,2024-12-23,Sports & Outdoors,West,In-Store,1,51.65,0.1,46.48
133235,2024-12-23,Beauty & Health,West,In-Store,1,33.24,0.1,29.92
133234,2024-12-23,Clothing,South,Online,2,40.14,0.0,80.28
133244,2024-12-23,Books & Media,North,In-Store,1,13.26,0.0,13.26
133232,2024-12-23,Sports & Outdoors,Central,In-Store,1,52.48,0.0,52.48
133231,2024-12-23,Beauty & Health,West,Online,2,44.99,0.0,89.98
133230,2024-12-23,Home & Garden,North,In-Store,2,98.89,0.25,148.34
133229,2024-12-23,Beauty & Health,West,In-Store,1,29.62,0.1,26.66
133227,2024-12-23,Books & Media,North,In-Store,1,16.91,0.25,12.68
133209,2024-12-23,Beauty & Health,East,In-Store,1,42.87,0.0,42.87
133233,2024-12-23,Sports & Outdoors,East,Online,1,52.63,0.0,52.63
133207,2024-12-23,Electronics,West,Online,1,222.01,0.0,222.01
133187,2024-12-23,Sports & Outdoors,North,Online,2,65.82,0.1,118.48
133186,2024-12-23,Books & Media,South,In-Store,4,15.11,0.25,45.33
133185,2024-12-23,Clothing,North,In-Store,1,61.21,0.0,61.21
133184,2024-12-23,Sports & Outdoors,Central,Online,1,59.36,0.15,50.46
133183,2024-12-23,Home & Garden,East,In-Store,1,97.34,0.0,97.34
133182,2024-12-23,Electronics,North,Online,1,282.77,0.0,282.77
133181,2024-12-23,Electronics,South,Online,2,133.96,0.25,200.94
133180,2024-12-23,Electronics,West,Online,2,388.67,0.2,621.87
133179,2024-12-23,Electronics,South,In-Store,1,182.39,0.0,182.39
133178,2024-12-23,Clothing,Central,In-Store,2,51.34,0.0,102.68
133177,2024-12-23,Beauty & Health,West,Online,1,43.68,0.1,39.31
133176,2024-12-23,Electronics,Central,Online,1,217.09,0.25,162.82
133175,2024-12-23,Home & Garden,North,Online,1,60.63,0.0,60.63
133173,2024-12-23,Beauty & Health,South,Online,2,33.52,0.0,67.04
133208,2024-12-23,Home & Garden,South,In-Store,1,93.75,0.25,70.31
133188,2024-12-23,Beauty & Health,South,In-Store,2,30.5,0.0,61.0
133189,2024-12-23,Books & Media,East,In-Store,1,20.34,0.0,20.34
133174,2024-12-23,Clothing,East,In-Store,1,32.66,0.2,26.13
133191,2024-12-23,Clothing,Central,In-Store,2,38.41,0.2,61.46
133190,2024-12-23,Electronics,East,In-Store,3,187.04,0.0,561.12
133206,2024-12-23,Sports & Outdoors,Central,In-Store,1,79.87,0.0,79.87
133204,2024-12-23,Sports & Outdoors,North,Online,2,46.19,0.25,69.28
133203,2024-12-23,Clothing,East,Online,5,52.16,0.0,260.8
133202,2024-12-23,Books & Media,West,In-Store,1,22.13,0.0,22.13
133201,2024-12-23,Clothing,North,Online,1,50.6,0.0,50.6
133200,2024-12-23,Beauty & Health,East,In-Store,1,35.38,0.0,35.38
133205,2024-12-23,Electronics,South,In-Store,3,267.21,0.0,801.63
133198,2024-12-23,Clothing,Central,In-Store,1,24.77,0.0,24.77
133197,2024-12-23,Home & Garden,North,In-Store,1,84.33,0.0,84.33
133196,2024-12-23,Clothing,Central,Online,1,35.71,0.0,35.71
133195,2024-12-23,Sports & Outdoors,North,Online,1,66.12,0.0,66.12
133194,2024-12-23,Home & Garden,Central,Online,1,100.39,0.1,90.35
133193,2024-12-23,Electronics,Central,Online,1,221.73,0.25,166.3
133199,2024-12-23,Electronics,North,In-Store,3,370.04,0.0,1110.12
133192,2024-12-23,Books & Media,Central,Online,4,17.85,0.0,71.4
133290,2024-12-24,Beauty & Health,East,Online,1,38.01,0.0,38.01
133289,2024-12-24,Clothing,South,In-Store,1,37.6,0.0,37.6
133288,2024-12-24,Home & Garden,Central,In-Store,1,67.51,0.2,54.01
133287,2024-12-24,Home & Garden,West,In-Store,1,84.79,0.0,84.79
133286,2024-12-24,Sports & Outdoors,Central,In-Store,1,53.92,0.0,53.92
133282,2024-12-24,Clothing,Central,Online,1,47.23,0.0,47.23
133284,2024-12-24,Sports & Outdoors,West,Online,2,59.03,0.0,118.06
133283,2024-12-24,Clothing,West,Online,1,39.71,0.0,39.71
133281,2024-12-24,Electronics,West,Online,1,296.98,0.1,267.28
133280,2024-12-24,Electronics,North,Online,2,254.29,0.0,508.58
133291,2024-12-24,Books & Media,North,Online,1,23.52,0.0,23.52
133278,2024-12-24,Home & Garden,North,Online,1,88.36,0.0,88.36
133285,2024-12-24,Beauty & Health,West,Online,1,40.77,0.0,40.77
133292,2024-12-24,Clothing,Central,Online,1,53.12,0.2,42.5
133301,2024-12-24,Electronics,South,In-Store,1,220.91,0.0,220.91
133294,2024-12-24,Electronics,South,Online,1,308.64,0.15,262.34
133295,2024-12-24,Books & Media,Central,Online,1,15.72,0.0,15.72
133296,2024-12-24,Electronics,North,In-Store,1,261.86,0.0,261.86
133297,2024-12-24,Sports & Outdoors,West,In-Store,1,43.75,0.1,39.38
133298,2024-12-24,Beauty & Health,West,In-Store,2,39.8,0.1,71.64
133299,2024-12-24,Beauty & Health,West,Online,1,22.62,0.2,18.1
133300,2024-12-24,Clothing,Central,Online,1,55.69,0.0,55.69
133302,2024-12-24,Beauty & Health,Central,Online,1,34.45,0.0,34.45
133303,2024-12-24,Clothing,North,Online,1,54.62,0.15,46.43
133304,2024-12-24,Electronics,South,Online,2,167.81,0.15,285.28
133305,2024-12-24,Beauty & Health,North,Online,1,25.48,0.0,25.48
133306,2024-12-24,Electronics,South,Online,1,288.61,0.1,259.75
133307,2024-12-24,Sports & Outdoors,East,Online,4,59.57,0.0,238.28
133277,2024-12-24,Clothing,East,Online,1,47.02,0.0,47.02
133293,2024-12-24,Electronics,Central,Online,1,171.62,0.0,171.62
133276,2024-12-24,Home & Garden,West,Online,1,74.17,0.0,74.17
133279,2024-12-24,Clothing,East,Online,1,48.22,0.25,36.16
133274,2024-12-24,Clothing,Central,Online,5,54.64,0.0,273.2
133275,2024-12-24,Beauty & Health,East,In-Store,2,28.26,0.0,56.52
133245,2024-12-24,Home & Garden,North,In-Store,2,60.49,0.0,120.98
133246,2024-12-24,Beauty & Health,Central,Online,4,37.23,0.15,126.58
133247,2024-12-24,Home & Garden,West,Online,1,68.21,0.0,68.21
133248,2024-12-24,Home & Garden,North,Online,1,80.22,0.0,80.22
133249,2024-12-24,Beauty & Health,Central,Online,1,33.85,0.0,33.85
133251,2024-12-24,Electronics,South,In-Store,1,314.99,0.2,251.99
133252,2024-12-24,Clothing,East,Online,2,53.97,0.15,91.75
133253,2024-12-24,Clothing,North,Online,1,35.84,0.0,35.84
133254,2024-12-24,Home & Garden,South,Online,1,88.37,0.0,88.37
133255,2024-12-24,Sports & Outdoors,North,Online,1,52.55,0.1,47.3
133256,2024-12-24,Clothing,North,In-Store,3,45.83,0.0,137.49
133257,2024-12-24,Home & Garden,East,Online,2,67.06,0.0,134.12
133258,2024-12-24,Sports & Outdoors,West,In-Store,1,67.16,0.25,50.37
133259,2024-12-24,Home & Garden,East,Online,1,56.61,0.15,48.12
133250,2024-12-24,Clothing,Central,In-Store,3,43.21,0.0,129.63
133261,2024-12-24,Electronics,North,In-Store,3,274.79,0.0,824.37
133273,2024-12-24,Books & Media,Central,Online,1,20.4,0.2,16.32
133260,2024-12-24,Clothing,East,In-Store,1,41.67,0.0,41.67
133272,2024-12-24,Clothing,North,Online,2,36.02,0.0,72.04
133270,2024-12-24,Home & Garden,Central,In-Store,1,90.26,0.0,90.26
133269,2024-12-24,Sports & Outdoors,North,Online,1,62.12,0.0,62.12
133268,2024-12-24,Beauty & Health,West,In-Store,1,41.49,0.15,35.27
133271,2024-12-24,Electronics,South,In-Store,1,252.99,0.1,227.69
133266,2024-12-24,Clothing,South,In-Store,1,37.63,0.0,37.63
133265,2024-12-24,Beauty & Health,South,In-Store,3,38.34,0.0,115.02
133264,2024-12-24,Sports & Outdoors,Central,Online,2,54.41,0.25,81.61
133263,2024-12-24,Clothing,South,Online,1,34.43,0.0,34.43
133262,2024-12-24,Sports & Outdoors,East,Online,2,66.92,0.0,133.84
133267,2024-12-24,Electronics,North,In-Store,3,222.46,0.0,667.38
133370,2024-12-25,Home & Garden,Central,In-Store,1,79.57,0.1,71.61
133363,2024-12-25,Home & Garden,North,Online,2,94.28,0.0,188.56
133369,2024-12-25,Electronics,North,In-Store,5,175.29,0.0,876.45
133368,2024-12-25,Home & Garden,West,Online,2,84.3,0.1,151.74
133367,2024-12-25,Books & Media,West,Online,1,25.07,0.0,25.07
133366,2024-12-25,Books & Media,North,Online,1,27.5,0.25,20.62
133365,2024-12-25,Sports & Outdoors,North,In-Store,1,51.97,0.15,44.17
133364,2024-12-25,Clothing,North,In-Store,2,34.97,0.0,69.94
133362,2024-12-25,Books & Media,South,In-Store,1,23.5,0.15,19.97
133356,2024-12-25,Electronics,East,Online,3,254.87,0.2,611.69
133360,2024-12-25,Beauty & Health,North,Online,3,31.37,0.15,79.99
133359,2024-12-25,Books & Media,East,Online,1,10.77,0.0,10.77
133358,2024-12-25,Clothing,North,Online,1,56.39,0.0,56.39
133357,2024-12-25,Books & Media,West,Online,2,21.93,0.2,35.09
133355,2024-12-25,Electronics,South,Online,1,242.18,0.0,242.18
133354,2024-12-25,Beauty & Health,North,In-Store,1,36.27,0.15,30.83
133353,2024-12-25,Home & Garden,South,In-Store,1,56.06,0.25,42.04
133371,2024-12-25,Electronics,Central,Online,1,248.31,0.1,223.48
133361,2024-12-25,Sports & Outdoors,West,Online,1,36.59,0.1,32.93
133372,2024-12-25,Clothing,East,In-Store,1,47.2,0.0,47.2
133387,2024-12-25,Clothing,Central,In-Store,1,49.77,0.0,49.77
133374,2024-12-25,Books & Media,South,In-Store,1,18.71,0.05,17.77
133352,2024-12-25,Clothing,Central,In-Store,1,48.18,0.2,38.54
133392,2024-12-25,Electronics,West,In-Store,2,244.19,0.25,366.28
133391,2024-12-25,Clothing,East,In-Store,1,49.24,0.0,49.24
133390,2024-12-25,Clothing,Central,Online,1,50.27,0.25,37.7
133389,2024-12-25,Home & Garden,East,Online,1,70.27,0.05,66.76
133388,2024-12-25,Electronics,Central,In-Store,1,205.95,0.0,205.95
